a,b,c,d,e,f,g,h,i,j,k,l
1.152609,1.851667,-0.205176,0.001316,0.01336,0.989025,-0.014433,0.007549,0.999867,0,2019/1/23 10:03,2019/1/23 10:03
1.370193,1.799003,-0.214327,0.004056,-0.007484,1.003555,-0.014898,0.007913,0.999858,0,2019/1/23 10:03,2019/1/23 10:03
0.915996,2.124575,-0.170041,-0.022126,-0.006905,1.038317,-0.015482,0.008159,0.999847,0,2019/1/23 10:03,2019/1/23 10:03
0.199195,1.826734,-0.196184,-0.016012,0.000207,1.088301,-0.015944,0.008159,0.99984,0,2019/1/23 10:03,2019/1/23 10:03
-0.129103,1.021247,-0.237148,-0.000323,0.020262,1.081105,-0.016193,0.008087,0.999836,0,2019/1/23 10:03,2019/1/23 10:03
-0.048627,0.759428,-0.246759,0.003654,0.018104,1.050522,-0.016161,0.00789,0.999838,0,2019/1/23 10:03,2019/1/23 10:03
-0.284692,-0.369444,-0.204604,0.002103,-0.004028,1.009732,-0.015988,0.00777,0.999842,0,2019/1/23 10:03,2019/1/23 10:03
-0.335119,-0.949742,-0.232115,-0.019366,0.018017,0.985701,-0.015588,0.007594,0.99985,0,2019/1/23 10:03,2019/1/23 10:03
-0.513181,-0.79565,-0.174639,-0.015987,-0.004998,0.930277,-0.015285,0.007406,0.999856,0,2019/1/23 10:03,2019/1/23 10:03
-0.303682,-0.372381,-0.159255,0.001234,0.016917,0.921806,-0.014961,0.007169,0.999862,0,2019/1/23 10:03,2019/1/23 10:03
-0.160533,-0.116326,-0.212346,-0.010265,0.02381,0.934576,-0.014864,0.007087,0.999864,0,2019/1/23 10:03,2019/1/23 10:03
-0.358262,-0.306038,-0.120684,-0.006434,0.003707,0.940903,-0.014553,0.006831,0.999871,0,2019/1/23 10:03,2019/1/23 10:03
-0.261382,0.40017,0.02102,-0.006985,0.010999,0.966947,-0.014613,0.006719,0.999871,0,2019/1/23 10:03,2019/1/23 10:03
0.119168,0.459587,0.098833,0.014175,0.022223,1.06162,-0.013674,0.006016,0.999888,0,2019/1/23 10:03,2019/1/23 10:03
-0.492673,-0.965496,0.114636,0.007718,-0.006981,1.134746,-0.013321,0.005834,0.999894,0,2019/1/23 10:03,2019/1/23 10:03
-0.744439,-1.017237,0.080145,-0.021062,0.00806,1.09018,-0.012922,0.005553,0.999901,0,2019/1/23 10:03,2019/1/23 10:03
-1.176574,-1.333493,0.184788,-0.032963,-0.000872,1.03132,-0.012456,0.005165,0.999909,0,2019/1/23 10:03,2019/1/23 10:03
-1.921115,-1.58025,0.158753,0.029,-0.002969,1.013949,-0.011906,0.00454,0.999919,0,2019/1/23 10:03,2019/1/23 10:03
-1.762827,-1.804955,0.121296,0.000373,0.032004,1.068008,-0.011297,0.003973,0.999928,0,2019/1/23 10:03,2019/1/23 10:03
-2.235134,-0.720921,0.103155,-0.014225,0.007561,0.968314,-0.011006,0.003252,0.999934,0,2019/1/23 10:03,2019/1/23 10:03
-1.824423,0.383189,0.053537,-0.01712,0.005364,0.855855,-0.011062,0.002666,0.999935,0,2019/1/23 10:03,2019/1/23 10:03
-0.994247,1.037797,0.198389,-0.001677,0.01338,0.914292,-0.011281,0.002307,0.999934,0,2019/1/23 10:03,2019/1/23 10:03
-0.514912,1.393622,0.319426,0.01387,-0.018094,0.873288,-0.011643,0.002119,0.99993,0,2019/1/23 10:03,2019/1/23 10:03
-0.004184,0.711655,0.41677,-0.014091,-0.00968,0.936102,-0.01164,0.001977,0.99993,0,2019/1/23 10:03,2019/1/23 10:03
0.481705,0.406703,0.4351,-0.003344,-0.017136,0.987509,-0.011703,0.002092,0.999929,0,2019/1/23 10:03,2019/1/23 10:03
0.879588,0.161346,0.425555,-0.043206,-0.037135,0.942289,-0.011603,0.002262,0.99993,0,2019/1/23 10:03,2019/1/23 10:03
1.812842,0.698212,0.37055,0.038407,-0.005575,1.002284,-0.011754,0.002781,0.999927,0,2019/1/23 10:03,2019/1/23 10:03
1.673131,-0.703024,0.408187,-0.017892,-0.061385,0.99701,-0.011459,0.00324,0.999929,0,2019/1/23 10:03,2019/1/23 10:03
0.81982,-0.487636,0.470745,0.001229,-0.052398,1.022869,-0.01125,0.003458,0.999931,0,2019/1/23 10:03,2019/1/23 10:03
0.773011,-1.342259,0.393307,0.008464,-0.004611,1.07273,-0.010758,0.003641,0.999936,0,2019/1/23 10:03,2019/1/23 10:03
0.389296,-1.699984,0.463101,-0.029894,-0.021796,0.997214,-0.01018,0.003728,0.999941,0,2019/1/23 10:03,2019/1/23 10:03
0.329016,-0.577238,0.500154,0.00124,-0.021807,0.979048,-0.009867,0.003735,0.999944,0,2019/1/23 10:03,2019/1/23 10:03
0.568869,-2.018795,0.632708,0.029681,0.009423,1.075881,-0.009192,0.003876,0.99995,0,2019/1/23 10:03,2019/1/23 10:03
0.658296,-1.947245,0.811079,-0.00222,-0.046403,0.976782,-0.008526,0.004033,0.999956,0,2019/1/23 10:03,2019/1/23 10:03
1.522381,-1.535582,0.961063,-0.006255,-0.000378,0.950697,-0.007998,0.004465,0.999958,0,2019/1/23 10:03,2019/1/23 10:03
1.890296,-2.251943,0.950531,0.009218,-0.023272,0.987708,-0.007244,0.004999,0.999961,0,2019/1/23 10:03,2019/1/23 10:03
1.487704,-1.297377,0.944484,-0.054936,-0.071862,0.876717,-0.006787,0.00542,0.999962,0,2019/1/23 10:03,2019/1/23 10:03
1.092151,0.556893,0.783765,0.026225,-0.000219,1.013171,-0.006852,0.005682,0.99996,0,2019/1/23 10:03,2019/1/23 10:03
0.521835,0.959923,0.643833,-0.001719,-0.035543,0.970159,-0.00708,0.005809,0.999958,0,2019/1/23 10:03,2019/1/23 10:03
0.574912,1.171229,0.496449,-0.003979,0.009809,1.066243,-0.007323,0.005905,0.999956,0,2019/1/23 10:03,2019/1/23 10:03
0.364098,2.116963,0.509907,0.001076,-0.018304,0.993258,-0.007903,0.005984,0.999951,0,2019/1/23 10:03,2019/1/23 10:03
0.179192,2.600277,0.50275,-0.032268,-0.023044,1.008931,-0.008618,0.005994,0.999945,0,2019/1/23 10:03,2019/1/23 10:03
0.309569,3.044947,0.603553,0.029472,-0.008825,1.028486,-0.009479,0.006056,0.999937,0,2019/1/23 10:03,2019/1/23 10:03
0.107558,1.478486,0.668558,0.008979,-0.006387,1.04099,-0.00983,0.006024,0.999934,0,2019/1/23 10:03,2019/1/23 10:03
0.191395,1.890782,0.693038,-0.00777,-0.008937,1.093668,-0.010341,0.006051,0.999928,0,2019/1/23 10:03,2019/1/23 10:03
0.43471,1.391906,0.617958,-0.010938,-0.01194,1.047325,-0.010663,0.006115,0.999924,0,2019/1/23 10:03,2019/1/23 10:03
0.473912,1.927005,0.626581,0.016725,-0.011355,1.0212,-0.011184,0.006228,0.999918,0,2019/1/23 10:03,2019/1/23 10:03
0.271439,2.545798,0.462477,0.013435,-0.026437,1.022529,-0.011881,0.006264,0.99991,0,2019/1/23 10:03,2019/1/23 10:03
0.103815,2.522637,0.417724,0.002187,-0.001617,0.967433,-0.012584,0.006264,0.999901,0,2019/1/23 10:03,2019/1/23 10:03
-0.328951,2.284502,0.432516,-0.020537,-0.000771,0.945515,-0.013199,0.006116,0.999894,0,2019/1/23 10:03,2019/1/23 10:03
-0.45983,2.38001,0.50729,0.012642,0.006857,0.993882,-0.013858,0.005944,0.999886,0,2019/1/23 10:03,2019/1/23 10:03
-0.374311,1.595596,0.610684,0.023788,0.0279,1.068584,-0.01425,0.005771,0.999882,0,2019/1/23 10:03,2019/1/23 10:03
-1.029258,0.715451,0.696118,0.019564,0.007542,1.105795,-0.014403,0.005428,0.999882,0,2019/1/23 10:03,2019/1/23 10:03
-1.430239,0.105701,0.840578,-0.00511,-0.009615,1.09946,-0.014347,0.00494,0.999885,0,2019/1/23 10:03,2019/1/23 10:03
-2.08844,0.339764,0.826615,0.022901,0.002315,1.086811,-0.014386,0.004276,0.999887,0,2019/1/23 10:03,2019/1/23 10:03
-2.328516,-0.102514,0.773533,0.012468,-0.020079,0.992091,-0.01428,0.003526,0.999892,0,2019/1/23 10:03,2019/1/23 10:03
-2.012219,-0.076238,0.737653,-0.001209,0.014064,0.960151,-0.014193,0.002885,0.999895,0,2019/1/23 10:03,2019/1/23 10:03
-1.913805,0.085792,0.638536,-0.00571,0.003938,0.966407,-0.014139,0.002255,0.999897,0,2019/1/23 10:03,2019/1/23 10:03
-1.561415,0.287241,0.694181,0.017159,-0.00051,1.011084,-0.014162,0.00175,0.999898,0,2019/1/23 10:03,2019/1/23 10:03
-1.041852,0.155449,0.614655,0.002919,-0.004421,0.989811,-0.014099,0.00136,0.9999,0,2019/1/23 10:03,2019/1/23 10:03
-1.238499,-0.182897,0.649964,0.02497,-0.01161,1.084377,-0.013979,0.000953,0.999902,0,2019/1/23 10:03,2019/1/23 10:03
-1.530215,-0.201749,0.668,0.021724,-0.031405,1.068751,-0.01383,0.000434,0.999904,0,2019/1/23 10:03,2019/1/23 10:03
-2.128272,-0.144222,0.726588,-0.031935,-0.049183,0.958705,-0.013723,-0.000244,0.999906,0,2019/1/23 10:03,2019/1/23 10:03
-2.820996,0.785372,0.689376,0.013651,0.011764,0.997747,-0.01389,-0.001141,0.999903,0,2019/1/23 10:03,2019/1/23 10:03
-2.562741,1.11222,0.693844,0.008659,-0.001189,0.898354,-0.014164,-0.00195,0.999898,0,2019/1/23 10:03,2019/1/23 10:03
-2.383248,1.207159,0.597337,0.003198,0.004301,0.960823,-0.014458,-0.002716,0.999892,0,2019/1/23 10:03,2019/1/23 10:03
-2.435784,1.520203,0.734416,0.017675,-0.003146,0.998839,-0.014856,-0.003487,0.999884,0,2019/1/23 10:03,2019/1/23 10:03
-2.467765,1.525779,0.66146,0.019949,-0.015119,1.026033,-0.015247,-0.004278,0.999875,0,2019/1/23 10:03,2019/1/23 10:03
-2.376976,1.07832,0.667535,0.003173,-0.020812,1.039458,-0.015511,-0.005031,0.999867,0,2019/1/23 10:03,2019/1/23 10:03
-2.361663,0.453047,0.56645,0.001033,-0.023466,1.009754,-0.015573,-0.005793,0.999862,0,2019/1/23 10:03,2019/1/23 10:03
-1.880518,0.077048,0.59129,0.009156,-0.016381,1.021883,-0.015533,-0.006396,0.999859,0,2019/1/23 10:03,2019/1/23 10:03
-1.695317,-0.558546,0.567564,0.006465,-0.032879,0.968466,-0.01528,-0.006962,0.999859,0,2019/1/23 10:03,2019/1/23 10:03
-1.474375,-0.823986,0.518639,0.002378,-0.010277,0.972449,-0.014966,-0.007443,0.99986,0,2019/1/23 10:03,2019/1/23 10:03
-0.909776,-0.855515,0.47321,0.019142,-0.02492,0.983202,-0.014605,-0.007785,0.999863,0,2019/1/23 10:03,2019/1/23 10:03
-0.693776,-0.664226,0.469472,0.006501,-0.028367,0.964224,-0.01434,-0.008029,0.999865,0,2019/1/23 10:03,2019/1/23 10:03
-0.940758,-0.792231,0.444056,0.019545,-0.043491,0.994738,-0.013995,-0.008384,0.999867,0,2019/1/23 10:03,2019/1/23 10:03
-1.224178,-0.880226,0.491123,0.001411,-0.03945,1.011551,-0.013664,-0.008789,0.999868,0,2019/1/23 10:03,2019/1/23 10:03
-1.268705,-0.993494,0.376754,-0.009348,-0.024896,0.944329,-0.013273,-0.009232,0.999869,0,2019/1/23 10:03,2019/1/23 10:03
-1.320309,-0.893612,0.373736,0.002556,-0.020905,0.972425,-0.012937,-0.009667,0.99987,0,2019/1/23 10:03,2019/1/23 10:03
-0.959212,-1.17051,0.389801,0.01376,-0.009926,0.985164,-0.012489,-0.010019,0.999872,0,2019/1/23 10:03,2019/1/23 10:03
-0.922266,-0.974151,0.446003,0.015996,-0.023588,0.938274,-0.012129,-0.010333,0.999873,0,2019/1/23 10:03,2019/1/23 10:03
-0.764097,-1.375104,0.487357,0.011709,-0.013707,0.980404,-0.011622,-0.010623,0.999876,0,2019/1/23 10:03,2019/1/23 10:03
-0.517281,-1.913221,0.470181,0.002954,-0.027029,0.975982,-0.010977,-0.010815,0.999881,0,2019/1/23 10:03,2019/1/23 10:03
-0.168074,-1.68598,0.512652,0.001705,-0.033244,0.946645,-0.010378,-0.010922,0.999887,0,2019/1/23 10:03,2019/1/23 10:03
0.160673,-2.280569,0.410936,0.013687,-0.032255,0.983946,-0.00962,-0.010908,0.999894,0,2019/1/23 10:03,2019/1/23 10:03
-0.045099,-2.360271,0.420466,-0.009604,-0.051032,0.954992,-0.008828,-0.01097,0.999901,0,2019/1/23 10:03,2019/1/23 10:03
-0.216632,-2.236206,0.297469,0.006821,-0.023384,0.929231,-0.008084,-0.011072,0.999906,0,2019/1/23 10:03,2019/1/23 10:03
-0.027319,-2.299795,0.28703,0.003424,-0.02374,0.94209,-0.007308,-0.011129,0.999911,0,2019/1/23 10:03,2019/1/23 10:03
0.600774,-2.005512,0.279928,0.014456,-0.011212,0.932711,-0.006633,-0.010983,0.999918,0,2019/1/23 10:03,2019/1/23 10:03
0.869002,-2.452534,0.376613,0.010602,-0.031587,0.964724,-0.005814,-0.010767,0.999925,0,2019/1/23 10:03,2019/1/23 10:03
0.990011,-2.121606,0.415442,0.003792,-0.043775,0.967415,-0.005104,-0.010503,0.999932,0,2019/1/23 10:03,2019/1/23 10:03
0.649773,-2.381751,0.482043,0.006894,-0.02996,0.970063,-0.004305,-0.010354,0.999937,0,2019/1/23 10:03,2019/1/23 10:03
0.349597,-2.171361,0.404172,0.002256,-0.040244,1.00972,-0.00358,-0.010285,0.999941,0,2019/1/23 10:03,2019/1/23 10:03
0.377092,-1.316021,0.417195,0.006787,-0.020832,0.972053,-0.003075,-0.010243,0.999943,0,2019/1/23 10:03,2019/1/23 10:03
0.109116,-1.623526,0.372166,0.014666,-0.018396,0.969977,-0.002516,-0.010247,0.999944,0,2019/1/23 10:03,2019/1/23 10:03
0.116465,-1.174905,0.330143,0.000761,-0.027578,0.957124,-0.002042,-0.010296,0.999945,0,2019/1/23 10:03,2019/1/23 10:03
0.590043,-0.822196,0.360112,0.002647,-0.002087,0.976761,-0.001726,-0.010154,0.999947,0,2019/1/23 10:03,2019/1/23 10:03
0.822112,-0.705338,0.331941,0.006127,-0.026874,0.9712,-0.001372,-0.010008,0.999949,0,2019/1/23 10:03,2019/1/23 10:03
1.097896,-0.940192,0.342554,0.014019,-0.025383,0.944286,-0.001019,-0.009713,0.999952,0,2019/1/23 10:03,2019/1/23 10:03
1.31656,-1.007009,0.459734,0.004212,-0.024236,0.952667,-0.000616,-0.00938,0.999956,0,2019/1/23 10:03,2019/1/23 10:03
0.948188,-0.780265,0.45146,-0.007512,-0.040128,0.953773,-0.000312,-0.009131,0.999958,0,2019/1/23 10:03,2019/1/23 10:03
1.047204,-0.502503,0.385031,0.015601,-0.014461,0.962989,-2.30E-05,-0.008914,0.99996,0,2019/1/23 10:03,2019/1/23 10:03
1.246906,-0.600449,0.368147,-0.001155,-0.027451,0.948993,0.000226,-0.008574,0.999963,0,2019/1/23 10:03,2019/1/23 10:03
1.551764,-0.403541,0.370062,0.002304,-0.021556,0.941828,0.000454,-0.008178,0.999966,0,2019/1/23 10:03,2019/1/23 10:03
1.702122,-0.90622,0.334521,0.003988,-0.03394,0.950626,0.000797,-0.0077,0.99997,0,2019/1/23 10:03,2019/1/23 10:03
1.432861,-0.684493,0.251351,0.008166,-0.036743,0.980605,0.00111,-0.00734,0.999972,0,2019/1/23 10:03,2019/1/23 10:03
1.506046,-1.059156,0.263405,0.000119,-0.025604,0.978928,0.0015,-0.006922,0.999975,0,2019/1/23 10:03,2019/1/23 10:03
1.762458,-1.504944,0.221444,0.008064,-0.00398,1.010562,0.002038,-0.006441,0.999977,0,2019/1/23 10:03,2019/1/23 10:03
2.238261,-2.261117,0.298503,-0.007343,-0.019974,0.967454,0.002793,-0.005801,0.999979,0,2019/1/23 10:03,2019/1/23 10:03
2.034088,-2.035325,0.320787,0.005318,-0.043907,0.948641,0.003485,-0.005232,0.99998,0,2019/1/23 10:03,2019/1/23 10:03
2.014101,-3.08595,0.387589,0.030288,-0.009214,1.077764,0.004491,-0.00466,0.999979,0,2019/1/23 10:03,2019/1/23 10:03
1.749776,-3.343973,0.390678,-0.002654,-0.023642,0.996647,0.005575,-0.004173,0.999976,0,2019/1/23 10:03,2019/1/23 10:03
1.820993,-2.334552,0.352988,-0.020233,-0.029991,0.897029,0.006353,-0.00366,0.999973,0,2019/1/23 10:03,2019/1/23 10:03
1.801896,-1.884239,0.315207,0.012853,0.003061,1.000874,0.007002,-0.003165,0.99997,0,2019/1/23 10:03,2019/1/23 10:03
1.462537,-1.841774,0.308436,0.016572,-0.028371,0.961802,0.007631,-0.002761,0.999967,0,2019/1/23 10:03,2019/1/23 10:03
1.106197,-0.869532,0.3293,-0.01172,-0.01842,0.974879,0.008008,-0.002511,0.999965,0,2019/1/23 10:03,2019/1/23 10:03
0.965968,-0.518767,0.346033,0.005701,-0.005696,1.017771,0.008236,-0.002259,0.999964,0,2019/1/23 10:03,2019/1/23 10:03
1.208138,-0.321213,0.380735,0.013815,-0.007305,0.983629,0.008466,-0.001998,0.999962,0,2019/1/23 10:03,2019/1/23 10:03
1.544798,-0.125543,0.48183,0.022441,-0.010523,0.978205,0.008575,-0.001571,0.999962,0,2019/1/23 10:03,2019/1/23 10:03
1.411024,0.102241,0.524608,0.00431,-0.019749,1.00366,0.008664,-0.001237,0.999962,0,2019/1/23 10:03,2019/1/23 10:03
1.470214,0.278594,0.530084,0.020718,-0.019376,0.984363,0.00865,-0.000832,0.999962,0,2019/1/23 10:03,2019/1/23 10:03
2.070111,0.413303,0.4016,0.016709,-0.000828,0.928383,0.008615,-0.000269,0.999963,0,2019/1/23 10:03,2019/1/23 10:03
2.423684,0.455133,0.348972,0.019172,-0.018066,0.941604,0.008548,0.000425,0.999963,0,2019/1/23 10:03,2019/1/23 10:03
2.482391,0.658484,0.379994,0.033769,-0.024617,0.952967,0.00843,0.001123,0.999964,0,2019/1/23 10:03,2019/1/23 10:03
2.172869,0.778006,0.298018,0.029104,-0.029195,0.98349,0.008265,0.001741,0.999964,0,2019/1/23 10:03,2019/1/23 10:03
1.981269,0.684657,0.365292,0.025073,-0.024867,1.005228,0.00815,0.002275,0.999964,0,2019/1/23 10:03,2019/1/23 10:03
1.640903,0.954711,0.294667,0.03553,-0.015786,1.041104,0.007932,0.002731,0.999965,0,2019/1/23 10:03,2019/1/23 10:03
1.438788,0.821234,0.293457,0.036204,-2.80E-05,1.066085,0.007799,0.003078,0.999965,0,2019/1/23 10:03,2019/1/23 10:03
1.197395,1.15916,0.344943,0.041177,-0.003998,1.074003,0.00752,0.003399,0.999966,0,2019/1/23 10:03,2019/1/23 10:03
0.779511,1.80423,0.352828,0.055651,-0.006724,1.044008,0.007074,0.003562,0.999969,0,2019/1/23 10:03,2019/1/23 10:03
0.277187,1.724674,0.381534,0.06397,0.013322,1.098834,0.006623,0.003603,0.999972,0,2019/1/23 10:03,2019/1/23 10:03
-0.162952,1.888848,0.361197,0.049855,-0.010615,1.078654,0.006153,0.003478,0.999975,0,2019/1/23 10:03,2019/1/23 10:03
-0.219601,1.668845,0.352066,0.043692,0.002631,1.007854,0.00572,0.003369,0.999978,0,2019/1/23 10:03,2019/1/23 10:03
-0.403934,0.811475,0.37581,0.046994,0.010573,1.012354,0.005702,0.003059,0.999979,0,2019/1/23 10:03,2019/1/23 10:03
-0.66258,0.357189,0.442502,0.052369,-0.008819,0.982757,0.005667,0.002815,0.99998,0,2019/1/23 10:03,2019/1/23 10:03
-0.461589,0.307186,0.414698,0.048573,0.019567,0.982832,0.005892,0.002413,0.99998,0,2019/1/23 10:03,2019/1/23 10:03
-0.093917,0.464554,0.419908,0.074478,-0.008101,0.976417,0.005823,0.002342,0.99998,0,2019/1/23 10:03,2019/1/23 10:03
0.488776,0.636666,0.420631,0.039621,-0.003127,0.936394,0.005956,0.002228,0.99998,0,2019/1/23 10:03,2019/1/23 10:03
0.783583,1.129702,0.491249,0.045811,-0.02022,0.887842,0.005685,0.002424,0.999981,0,2019/1/23 10:03,2019/1/23 10:03
0.850396,1.028234,0.470742,0.060347,-0.012172,0.942301,0.005524,0.002569,0.999981,0,2019/1/23 10:03,2019/1/23 10:03
1.013308,0.819526,0.592937,0.058937,-0.003699,0.975577,0.005347,0.002835,0.999982,0,2019/1/23 10:03,2019/1/23 10:03
0.919731,0.299834,0.457856,0.057374,-0.005878,1.02819,0.005473,0.002951,0.999981,0,2019/1/23 10:03,2019/1/23 10:03
0.701537,-0.816771,0.396188,0.065649,-0.013771,1.070089,0.005792,0.003122,0.999978,0,2019/1/23 10:03,2019/1/23 10:03
0.442217,-2.37228,0.425566,0.044008,-0.01074,1.073391,0.006594,0.003204,0.999973,0,2019/1/23 10:03,2019/1/23 10:03
-0.487609,-3.524353,0.450619,0.055382,-0.027031,1.020391,0.007735,0.003013,0.999966,0,2019/1/23 10:03,2019/1/23 10:03
-1.004985,-4.721795,0.389348,0.062453,-0.009301,1.074529,0.009236,0.002667,0.999954,0,2019/1/23 10:03,2019/1/23 10:03
-0.964401,-4.979267,0.437236,0.070863,0.022802,0.995109,0.01082,0.002331,0.999939,0,2019/1/23 10:03,2019/1/23 10:03
-1.17193,-4.793326,0.439065,0.033827,0.006813,0.930752,0.012342,0.001934,0.999922,0,2019/1/23 10:03,2019/1/23 10:03
-1.222304,-2.35413,0.589919,0.046024,-0.002871,0.864412,0.013129,0.001518,0.999913,0,2019/1/23 10:03,2019/1/23 10:03
-0.986654,-1.555243,0.568846,0.09205,0.0193,0.89117,0.013695,0.001157,0.999906,0,2019/1/23 10:03,2019/1/23 10:03
-0.832785,-1.412101,0.617825,0.066866,0.000595,0.944095,0.014197,0.000859,0.999899,0,2019/1/23 10:03,2019/1/23 10:03
-0.1442,-0.595569,0.673744,0.048923,-0.003779,0.955629,0.014571,0.000681,0.999894,0,2019/1/23 10:03,2019/1/23 10:03
0.359181,-0.946475,0.655778,0.051532,-0.015981,0.991641,0.014931,0.000744,0.999888,0,2019/1/23 10:03,2019/1/23 10:03
0.230823,-1.057732,0.604811,0.040777,-0.027542,0.992382,0.015391,0.00072,0.999881,0,2019/1/23 10:03,2019/1/23 10:03
-0.160896,-1.326179,0.477423,0.051057,-0.031335,0.997742,0.015867,0.000626,0.999874,0,2019/1/23 10:03,2019/1/23 10:03
-0.210884,-1.105166,0.383953,0.06929,-0.009414,1.041656,0.016342,0.000468,0.999866,0,2019/1/23 10:03,2019/1/23 10:03
-0.288512,-1.271398,0.377151,0.059141,-0.005474,0.975482,0.016801,0.000336,0.999859,0,2019/1/23 10:03,2019/1/23 10:03
-0.653786,-0.971323,0.370977,0.055804,-0.008995,0.974792,0.017231,4.70E-05,0.999852,0,2019/1/23 10:03,2019/1/23 10:03
-0.854331,-0.267319,0.361371,0.033624,-0.015247,0.861074,0.017386,-0.000257,0.999849,0,2019/1/23 10:03,2019/1/23 10:03
-1.375654,0.125086,0.377472,0.063461,-0.006016,0.930524,0.017475,-0.000759,0.999847,0,2019/1/23 10:03,2019/1/23 10:03
-1.367612,0.215441,0.365998,0.06956,-0.003844,0.917312,0.017484,-0.001219,0.999846,0,2019/1/23 10:03,2019/1/23 10:03
-1.264534,-0.559406,0.461027,0.058613,-0.006507,0.943254,0.017775,-0.001682,0.999841,0,2019/1/23 10:03,2019/1/23 10:03
-1.278956,-1.428474,0.378234,0.057919,-0.007456,0.984909,0.018282,-0.002116,0.999831,0,2019/1/23 10:03,2019/1/23 10:03
-1.009504,-2.987094,0.375358,0.045945,-0.014727,0.974222,0.019265,-0.00247,0.999811,0,2019/1/23 10:03,2019/1/23 10:03
-0.839212,-4.172887,0.38636,0.036574,-0.020018,0.952047,0.020605,-0.002771,0.999784,0,2019/1/23 10:03,2019/1/23 10:03
-0.864518,-4.497877,0.444042,0.063916,-0.019405,0.921921,0.022039,-0.003077,0.999752,0,2019/1/23 10:03,2019/1/23 10:03
-0.332153,-5.531806,0.342513,0.070613,0.001109,0.953531,0.023793,-0.003224,0.999712,0,2019/1/23 10:03,2019/1/23 10:03
-0.315109,-6.03367,0.35716,0.047754,-0.006743,0.924756,0.02569,-0.003361,0.999664,0,2019/1/23 10:03,2019/1/23 10:03
-0.520276,-5.33918,0.351734,0.038074,-0.032772,0.894122,0.027385,-0.003567,0.999619,0,2019/1/23 10:03,2019/1/23 10:03
-0.551338,-5.308239,0.408846,0.072991,0.000863,0.950404,0.029063,-0.003777,0.99957,0,2019/1/23 10:03,2019/1/23 10:03
-0.914728,-5.690465,0.541242,0.069403,-0.007826,0.928657,0.030865,-0.004105,0.999515,0,2019/1/23 10:03,2019/1/23 10:03
-1.33095,-5.811133,0.558018,0.052012,-0.022239,0.973416,0.032694,-0.004553,0.999455,0,2019/1/23 10:03,2019/1/23 10:03
-1.6435,-5.812497,0.572292,0.066601,0.001079,1.036935,0.034534,-0.005102,0.99939,0,2019/1/23 10:03,2019/1/23 10:03
-1.827943,-5.382111,0.535679,0.066985,-0.012901,1.006703,0.036233,-0.005702,0.999327,0,2019/1/23 10:03,2019/1/23 10:03
-1.832459,-4.694252,0.639091,0.052621,-0.001654,0.984039,0.037733,-0.00631,0.999268,0,2019/1/23 10:03,2019/1/23 10:03
-1.236655,-3.375065,0.599212,0.063483,-0.001335,0.892169,0.03883,-0.006736,0.999223,0,2019/1/23 10:03,2019/1/23 10:03
-0.780018,-2.679614,0.543611,0.056538,0.000647,0.868302,0.03972,-0.007025,0.999186,0,2019/1/23 10:03,2019/1/23 10:03
0.030224,-1.956871,0.568728,0.05206,-0.001691,0.905188,0.040412,-0.007082,0.999158,0,2019/1/23 10:03,2019/1/23 10:03
0.698127,-0.582349,0.531454,0.046492,-0.022536,0.880844,0.040666,-0.006924,0.999149,0,2019/1/23 10:03,2019/1/23 10:03
0.987424,-0.32215,0.371263,0.051979,-0.014601,0.887105,0.040985,-0.006767,0.999137,0,2019/1/23 10:03,2019/1/23 10:03
1.314716,-0.169211,0.360537,0.065029,-0.033261,0.866062,0.041115,-0.006419,0.999134,0,2019/1/23 10:03,2019/1/23 10:03
1.31366,-0.775198,0.351224,0.048876,-0.046731,0.885036,0.041485,-0.006109,0.99912,0,2019/1/23 10:03,2019/1/23 10:03
0.92773,-1.175632,0.182521,0.057677,-0.023605,0.980058,0.04192,-0.005877,0.999104,0,2019/1/23 10:03,2019/1/23 10:03
0.700437,-1.319321,0.075334,0.050658,-0.028644,1.023975,0.042451,-0.005746,0.999082,0,2019/1/23 10:03,2019/1/23 10:03
0.562062,-1.11513,-0.03086,0.055671,-0.018126,0.997108,0.042869,-0.005622,0.999065,0,2019/1/23 10:03,2019/1/23 10:03
0.156951,-0.397913,-0.064717,0.037307,-0.013284,0.984313,0.043527,-0.005924,0.999035,0,2019/1/23 10:03,2019/1/23 10:03
0.415638,0.74696,-0.043216,0.089726,-0.024317,0.883272,0.043379,-0.005843,0.999042,0,2019/1/23 10:03,2019/1/23 10:03
0.512645,-0.276147,0.03179,0.083962,0.009082,1.02358,0.043969,-0.006012,0.999015,0,2019/1/23 10:03,2019/1/23 10:03
0.368009,-0.799884,-0.073689,0.069682,-0.02037,1.057554,0.044288,-0.005944,0.999001,0,2019/1/23 10:03,2019/1/23 10:03
0.922913,-2.450788,0.016006,0.048328,0.005637,1.117335,0.045115,-0.005715,0.998965,0,2019/1/23 10:03,2019/1/23 10:03
1.161395,-3.464612,-0.178966,0.038501,-0.001786,1.084183,0.046243,-0.005405,0.998916,0,2019/1/23 10:03,2019/1/23 10:03
0.686913,-3.645265,-0.168115,0.044781,-0.063656,0.941653,0.047422,-0.005238,0.998861,0,2019/1/23 10:03,2019/1/23 10:03
0.136099,-3.404122,-0.322854,0.120179,0.003043,1.079558,0.048532,-0.005237,0.998808,0,2019/1/23 10:03,2019/1/23 10:03
